1.200000000000000000e+01
2.800000000000000000e+01
5.400000000000000000e+01
6.600000000000000000e+01
8.000000000000000000e+01
9.200000000000000000e+01
7.200000000000000000e+01
1.760000000000000000e+02
1.500000000000000000e+02
2.040000000000000000e+02
3.980000000000000000e+02
5.560000000000000000e+02
8.440000000000000000e+02
9.560000000000000000e+02
1.060000000000000000e+03
1.522000000000000000e+03
1.814000000000000000e+03
2.362000000000000000e+03
2.714000000000000000e+03
2.766000000000000000e+03
2.974000000000000000e+03
2.820000000000000000e+03
2.590000000000000000e+03
2.496000000000000000e+03
2.368000000000000000e+03
2.060000000000000000e+03
1.878000000000000000e+03
1.724000000000000000e+03
1.510000000000000000e+03
1.102000000000000000e+03
8.040000000000000000e+02
6.980000000000000000e+02
5.100000000000000000e+02
3.960000000000000000e+02
4.680000000000000000e+02
4.080000000000000000e+02
4.060000000000000000e+02
3.100000000000000000e+02
2.680000000000000000e+02
2.060000000000000000e+02
1.980000000000000000e+02
1.940000000000000000e+02
2.080000000000000000e+02
1.820000000000000000e+02
2.000000000000000000e+02
1.480000000000000000e+02
1.740000000000000000e+02
1.680000000000000000e+02
1.660000000000000000e+02
1.540000000000000000e+02
1.740000000000000000e+02
1.580000000000000000e+02
1.560000000000000000e+02
1.600000000000000000e+02
1.640000000000000000e+02
1.760000000000000000e+02
1.520000000000000000e+02
1.760000000000000000e+02
1.680000000000000000e+02
1.660000000000000000e+02
1.740000000000000000e+02
1.860000000000000000e+02
1.560000000000000000e+02
1.740000000000000000e+02
1.680000000000000000e+02
1.720000000000000000e+02
1.620000000000000000e+02
1.920000000000000000e+02
1.540000000000000000e+02
1.620000000000000000e+02
1.820000000000000000e+02
1.680000000000000000e+02
1.760000000000000000e+02
1.620000000000000000e+02
1.880000000000000000e+02
1.880000000000000000e+02
1.660000000000000000e+02
1.760000000000000000e+02
1.920000000000000000e+02
1.560000000000000000e+02
2.060000000000000000e+02
1.740000000000000000e+02
1.640000000000000000e+02
1.780000000000000000e+02
1.740000000000000000e+02
1.740000000000000000e+02
1.740000000000000000e+02
1.780000000000000000e+02
1.880000000000000000e+02
1.700000000000000000e+02
1.840000000000000000e+02
1.700000000000000000e+02
2.080000000000000000e+02
1.660000000000000000e+02
2.080000000000000000e+02
1.860000000000000000e+02
2.140000000000000000e+02
2.140000000000000000e+02
2.520000000000000000e+02
5.000000000000000000e+02
